76,-1944,59,94,0.7599999999999998
16,-1944,88,94,0.7599999999999998
-74,-1944,99,94,0.7599999999999998
-182,-1918,99,124,0.7599999999999998
-286,-1914,99,128,0.7599999999999998
86,-2050,99,128,0.7599999999999998
-18,-2050,99,128,0.7599999999999998
-122,-2050,99,128,0.7599999999999998
-224,-2050,99,128,0.7599999999999998
-326,-2050,99,128,0.7599999999999998
90,-2176,99,128,0.7599999999999998
-2,-2182,99,115,0.7599999999999998
