-428,-772,107,89,1.5200000000000005
-524,-772,107,89,1.5200000000000005
-648,-772,107,89,1.5200000000000005
-768,-772,107,89,1.5200000000000005
-876,-772,107,89,1.5200000000000005
-434,-854,107,89,1.5200000000000005
-548,-854,107,89,1.5200000000000005
-652,-854,107,89,1.5200000000000005
-754,-858,107,85,1.5200000000000005
-852,-860,102,82,1.5200000000000005
-858,-862,107,79,1.5200000000000005
